,FORMULA,stabilityVec
2078,Sr0.8 Ga0.2,1.0
2078,Sr0.7 Ga0.3,1.0
2078,Sr0.6 Ga0.4,0.0
2078,Sr0.5 Ga0.5,1.0
2078,Sr0.4 Ga0.6,0.0
2078,Sr0.3 Ga0.7,0.0
2078,Sr0.2 Ga0.8,0.0
2078,Sr0.1 Ga0.9,0.0
2079,Sr0.9 He0.1,0.0
2079,Sr0.8 He0.2,0.0
2079,Sr0.7 He0.3,0.0
2079,Sr0.6 He0.4,0.0
2079,Sr0.5 He0.5,0.0
2079,Sr0.4 He0.6,0.0
2079,Sr0.3 He0.7,0.0
2079,Sr0.2 He0.8,0.0
2079,Sr0.1 He0.9,0.0
2080,Sr0.9 In0.1,0.0
2080,Sr0.8 In0.2,1.0
2080,Sr0.7 In0.3,1.0
2080,Sr0.6 In0.4,0.0
2080,Sr0.5 In0.5,1.0
2080,Sr0.4 In0.6,0.0
2080,Sr0.3 In0.7,1.0
2080,Sr0.2 In0.8,0.0
2080,Sr0.1 In0.9,0.0
2081,Sr0.9 La0.1,0.0
2081,Sr0.8 La0.2,0.0
2081,Sr0.7 La0.3,0.0
2081,Sr0.6 La0.4,0.0
2081,Sr0.5 La0.5,0.0
2081,Sr0.4 La0.6,0.0
2081,Sr0.3 La0.7,0.0
2081,Sr0.2 La0.8,0.0
2081,Sr0.1 La0.9,0.0
2082,Sr0.9 Li0.1,0.0
2082,Sr0.8 Li0.2,0.0
2082,Sr0.7 Li0.3,0.0
2082,Sr0.6 Li0.4,0.0
2082,Sr0.5 Li0.5,0.0
2082,Sr0.4 Li0.6,1.0
2082,Sr0.3 Li0.7,0.0
2082,Sr0.2 Li0.8,0.0
2082,Sr0.1 Li0.9,0.0
2083,Sr0.9 Mn0.1,0.0
2083,Sr0.8 Mn0.2,0.0
2083,Sr0.7 Mn0.3,0.0
2083,Sr0.6 Mn0.4,0.0
2083,Sr0.5 Mn0.5,0.0
2083,Sr0.4 Mn0.6,0.0
2083,Sr0.3 Mn0.7,0.0
2083,Sr0.2 Mn0.8,0.0
2083,Sr0.1 Mn0.9,0.0
2084,Sr0.9 Mo0.1,0.0
2084,Sr0.8 Mo0.2,0.0
2084,Sr0.7 Mo0.3,0.0
2084,Sr0.6 Mo0.4,0.0
2084,Sr0.5 Mo0.5,0.0
2084,Sr0.4 Mo0.6,0.0
2084,Sr0.3 Mo0.7,0.0
2084,Sr0.2 Mo0.8,0.0
2084,Sr0.1 Mo0.9,0.0
2085,Sr0.9 Nb0.1,0.0
2085,Sr0.8 Nb0.2,0.0
2085,Sr0.7 Nb0.3,0.0
2085,Sr0.6 Nb0.4,0.0
2085,Sr0.5 Nb0.5,0.0
2085,Sr0.4 Nb0.6,0.0
2085,Sr0.3 Nb0.7,0.0
2085,Sr0.2 Nb0.8,0.0
2085,Sr0.1 Nb0.9,0.0
2086,Sr0.9 Ne0.1,0.0
2086,Sr0.8 Ne0.2,0.0
2086,Sr0.7 Ne0.3,0.0
2086,Sr0.6 Ne0.4,0.0
2086,Sr0.5 Ne0.5,0.0
2086,Sr0.4 Ne0.6,0.0
2086,Sr0.3 Ne0.7,0.0
2086,Sr0.2 Ne0.8,0.0
2086,Sr0.1 Ne0.9,0.0
2087,Sr0.9 P0.1,0.0
2087,Sr0.8 P0.2,1.0
2087,Sr0.7 P0.3,1.0
2087,Sr0.6 P0.4,1.0
2087,Sr0.5 P0.5,1.0
2087,Sr0.4 P0.6,1.0
2087,Sr0.3 P0.7,0.0
2087,Sr0.2 P0.8,0.0
2087,Sr0.1 P0.9,0.0
2088,Sr0.9 Pd0.1,0.0
2088,Sr0.8 Pd0.2,1.0
2088,Sr0.7 Pd0.3,1.0
2088,Sr0.6 Pd0.4,0.0
2088,Sr0.5 Pd0.5,0.0
2088,Sr0.4 Pd0.6,0.0
2088,Sr0.3 Pd0.7,0.0
2088,Sr0.2 Pd0.8,0.0
2088,Sr0.1 Pd0.9,0.0
2089,Sr0.9 Pr0.1,0.0
2089,Sr0.8 Pr0.2,0.0
2089,Sr0.7 Pr0.3,0.0
2089,Sr0.6 Pr0.4,0.0
2089,Sr0.5 Pr0.5,0.0
2089,Sr0.4 Pr0.6,0.0
2089,Sr0.3 Pr0.7,0.0
2089,Sr0.2 Pr0.8,0.0
2089,Sr0.1 Pr0.9,0.0
2090,Rb0.1 Sr0.9,0.0
2090,Rb0.2 Sr0.8,0.0
2090,Rb0.3 Sr0.7,0.0
2090,Rb0.4 Sr0.6,0.0
2090,Rb0.5 Sr0.5,0.0
2090,Rb0.6 Sr0.4,0.0
2090,Rb0.7 Sr0.3,0.0
2090,Rb0.8 Sr0.2,0.0
2090,Rb0.9 Sr0.1,0.0
2091,Sr0.9 Sc0.1,0.0
2091,Sr0.8 Sc0.2,0.0
2091,Sr0.7 Sc0.3,0.0
2091,Sr0.6 Sc0.4,0.0
2091,Sr0.5 Sc0.5,0.0
2091,Sr0.4 Sc0.6,0.0
2091,Sr0.3 Sc0.7,0.0
2091,Sr0.2 Sc0.8,0.0
2091,Sr0.1 Sc0.9,0.0
2092,Sr0.9 Se0.1,0.0
2092,Sr0.8 Se0.2,0.0
2092,Sr0.7 Se0.3,0.0
2092,Sr0.6 Se0.4,0.0
2092,Sr0.5 Se0.5,1.0
2092,Sr0.4 Se0.6,0.0
2092,Sr0.3 Se0.7,0.0
2092,Sr0.2 Se0.8,0.0
2092,Sr0.1 Se0.9,0.0
2093,Sr0.9 Te0.1,0.0
2093,Sr0.8 Te0.2,0.0
2093,Sr0.7 Te0.3,0.0
2093,Sr0.6 Te0.4,0.0
2093,Sr0.5 Te0.5,1.0
2093,Sr0.4 Te0.6,0.0
2093,Sr0.3 Te0.7,0.0
2093,Sr0.2 Te0.8,0.0
2093,Sr0.1 Te0.9,0.0
2094,Sr0.9 Tl0.1,0.0
2094,Sr0.8 Tl0.2,0.0
2094,Sr0.7 Tl0.3,1.0
2094,Sr0.6 Tl0.4,0.0
2094,Sr0.5 Tl0.5,1.0
2094,Sr0.4 Tl0.6,0.0
2094,Sr0.3 Tl0.7,0.0
2094,Sr0.2 Tl0.8,0.0
2094,Sr0.1 Tl0.9,0.0
2095,Sr0.9 Xe0.1,0.0
2095,Sr0.8 Xe0.2,0.0
2095,Sr0.7 Xe0.3,0.0
2095,Sr0.6 Xe0.4,0.0
2095,Sr0.5 Xe0.5,0.0
2095,Sr0.4 Xe0.6,0.0
2095,Sr0.3 Xe0.7,0.0
2095,Sr0.2 Xe0.8,0.0
2095,Sr0.1 Xe0.9,0.0
2096,Ac0.1 Ta0.9,0.0
2096,Ac0.2 Ta0.8,0.0
2096,Ac0.3 Ta0.7,0.0
2096,Ac0.4 Ta0.6,0.0
2096,Ac0.5 Ta0.5,0.0
2096,Ac0.6 Ta0.4,0.0
2096,Ac0.7 Ta0.3,0.0
2096,Ac0.8 Ta0.2,0.0
2096,Ac0.9 Ta0.1,0.0
2097,Ta0.9 Ar0.1,0.0
2097,Ta0.8 Ar0.2,0.0
2097,Ta0.7 Ar0.3,0.0
2097,Ta0.6 Ar0.4,0.0
2097,Ta0.5 Ar0.5,0.0
2097,Ta0.4 Ar0.6,0.0
2097,Ta0.3 Ar0.7,0.0
2097,Ta0.2 Ar0.8,0.0
2097,Ta0.1 Ar0.9,0.0
2098,Ba0.1 Ta0.9,0.0
2098,Ba0.2 Ta0.8,0.0
2098,Ba0.3 Ta0.7,0.0
2098,Ba0.4 Ta0.6,0.0
2098,Ba0.5 Ta0.5,0.0
2098,Ba0.6 Ta0.4,0.0
2098,Ba0.7 Ta0.3,0.0
2098,Ba0.8 Ta0.2,0.0
2098,Ba0.9 Ta0.1,0.0
2099,Ta0.9 Br0.1,0.0
2099,Ta0.8 Br0.2,1.0
2099,Ta0.7 Br0.3,1.0
2099,Ta0.6 Br0.4,0.0
2099,Ta0.5 Br0.5,0.0
2099,Ta0.4 Br0.6,0.0
2099,Ta0.3 Br0.7,0.0
2099,Ta0.2 Br0.8,0.0
2099,Ta0.1 Br0.9,0.0
2100,Ta0.9 C0.1,0.0
2100,Ta0.8 C0.2,0.0
2100,Ta0.7 C0.3,0.0
2100,Ta0.6 C0.4,0.0
2100,Ta0.5 C0.5,1.0
2100,Ta0.4 C0.6,0.0
2100,Ta0.3 C0.7,1.0
2100,Ta0.2 C0.8,0.0
2100,Ta0.1 C0.9,0.0
2101,Ta0.9 Co0.1,0.0
2101,Ta0.8 Co0.2,0.0
2101,Ta0.7 Co0.3,1.0
2101,Ta0.6 Co0.4,0.0
2101,Ta0.5 Co0.5,0.0
2101,Ta0.4 Co0.6,0.0
2101,Ta0.3 Co0.7,1.0
2101,Ta0.2 Co0.8,0.0
2101,Ta0.1 Co0.9,0.0
2102,Dy0.1 Ta0.9,0.0
2102,Dy0.2 Ta0.8,0.0
2102,Dy0.3 Ta0.7,0.0
2102,Dy0.4 Ta0.6,0.0
2102,Dy0.5 Ta0.5,0.0
2102,Dy0.6 Ta0.4,0.0
2102,Dy0.7 Ta0.3,0.0
2102,Dy0.8 Ta0.2,0.0
2102,Dy0.9 Ta0.1,0.0
2103,Ta0.9 Fe0.1,0.0
2103,Ta0.8 Fe0.2,0.0
2103,Ta0.7 Fe0.3,1.0
2103,Ta0.6 Fe0.4,0.0
2103,Ta0.5 Fe0.5,0.0
2103,Ta0.4 Fe0.6,0.0
2103,Ta0.3 Fe0.7,0.0
2103,Ta0.2 Fe0.8,0.0
2103,Ta0.1 Fe0.9,0.0
2104,Ta0.9 He0.1,0.0
2104,Ta0.8 He0.2,0.0
2104,Ta0.7 He0.3,0.0
2104,Ta0.6 He0.4,0.0
2104,Ta0.5 He0.5,0.0
2104,Ta0.4 He0.6,0.0
2104,Ta0.3 He0.7,0.0
2104,Ta0.2 He0.8,0.0
2104,Ta0.1 He0.9,0.0
2105,Ho0.1 Ta0.9,0.0
2105,Ho0.2 Ta0.8,0.0
2105,Ho0.3 Ta0.7,0.0
2105,Ho0.4 Ta0.6,0.0
2105,Ho0.5 Ta0.5,0.0
2105,Ho0.6 Ta0.4,0.0
2105,Ho0.7 Ta0.3,0.0
2105,Ho0.8 Ta0.2,0.0
2105,Ho0.9 Ta0.1,0.0
2106,Ta0.9 Ir0.1,0.0
2106,Ta0.8 Ir0.2,0.0
2106,Ta0.7 Ir0.3,1.0
2106,Ta0.6 Ir0.4,0.0
2106,Ta0.5 Ir0.5,1.0
2106,Ta0.4 Ir0.6,0.0
2106,Ta0.3 Ir0.7,0.0
2106,Ta0.2 Ir0.8,0.0
2106,Ta0.1 Ir0.9,0.0
2107,Lu0.1 Ta0.9,0.0
2107,Lu0.2 Ta0.8,0.0
2107,Lu0.3 Ta0.7,0.0
2107,Lu0.4 Ta0.6,0.0
2107,Lu0.5 Ta0.5,0.0
2107,Lu0.6 Ta0.4,0.0
2107,Lu0.7 Ta0.3,0.0
2107,Lu0.8 Ta0.2,0.0
2107,Lu0.9 Ta0.1,0.0
2108,Mg0.1 Ta0.9,0.0
2108,Mg0.2 Ta0.8,0.0
2108,Mg0.3 Ta0.7,0.0
2108,Mg0.4 Ta0.6,0.0
2108,Mg0.5 Ta0.5,0.0
2108,Mg0.6 Ta0.4,0.0
2108,Mg0.7 Ta0.3,0.0
2108,Mg0.8 Ta0.2,0.0
2108,Mg0.9 Ta0.1,0.0
2109,Ta0.9 Ni0.1,0.0
2109,Ta0.8 Ni0.2,0.0
2109,Ta0.7 Ni0.3,1.0
2109,Ta0.6 Ni0.4,0.0
2109,Ta0.5 Ni0.5,0.0
2109,Ta0.4 Ni0.6,0.0
2109,Ta0.3 Ni0.7,1.0
2109,Ta0.2 Ni0.8,0.0
2109,Ta0.1 Ni0.9,0.0
2110,Ta0.9 Pa0.1,0.0
2110,Ta0.8 Pa0.2,0.0
2110,Ta0.7 Pa0.3,0.0
2110,Ta0.6 Pa0.4,0.0
2110,Ta0.5 Pa0.5,0.0
2110,Ta0.4 Pa0.6,0.0
2110,Ta0.3 Pa0.7,0.0
2110,Ta0.2 Pa0.8,0.0
2110,Ta0.1 Pa0.9,0.0
2111,Ta0.9 Pd0.1,0.0
2111,Ta0.8 Pd0.2,0.0
2111,Ta0.7 Pd0.3,1.0
2111,Ta0.6 Pd0.4,0.0
2111,Ta0.5 Pd0.5,0.0
2111,Ta0.4 Pd0.6,0.0
2111,Ta0.3 Pd0.7,0.0
2111,Ta0.2 Pd0.8,0.0
2111,Ta0.1 Pd0.9,0.0
2112,Ta0.9 Ru0.1,0.0
2112,Ta0.8 Ru0.2,0.0
2112,Ta0.7 Ru0.3,1.0
2112,Ta0.6 Ru0.4,0.0
2112,Ta0.5 Ru0.5,1.0
2112,Ta0.4 Ru0.6,0.0
2112,Ta0.3 Ru0.7,0.0
2112,Ta0.2 Ru0.8,1.0
2112,Ta0.1 Ru0.9,0.0
2113,Ta0.9 Sb0.1,0.0
2113,Ta0.8 Sb0.2,0.0
2113,Ta0.7 Sb0.3,1.0
2113,Ta0.6 Sb0.4,0.0
2113,Ta0.5 Sb0.5,0.0
2113,Ta0.4 Sb0.6,1.0
2113,Ta0.3 Sb0.7,0.0
2113,Ta0.2 Sb0.8,1.0
2113,Ta0.1 Sb0.9,0.0
2114,Sc0.1 Ta0.9,0.0
2114,Sc0.2 Ta0.8,0.0
2114,Sc0.3 Ta0.7,0.0
2114,Sc0.4 Ta0.6,0.0
2114,Sc0.5 Ta0.5,0.0
2114,Sc0.6 Ta0.4,0.0
2114,Sc0.7 Ta0.3,0.0
2114,Sc0.8 Ta0.2,0.0
2114,Sc0.9 Ta0.1,0.0
2115,Ta0.9 Sn0.1,0.0
2115,Ta0.8 Sn0.2,0.0
2115,Ta0.7 Sn0.3,1.0
2115,Ta0.6 Sn0.4,0.0
2115,Ta0.5 Sn0.5,0.0
2115,Ta0.4 Sn0.6,0.0
2115,Ta0.3 Sn0.7,0.0
2115,Ta0.2 Sn0.8,1.0
2115,Ta0.1 Sn0.9,0.0
2116,Ta0.9 Te0.1,0.0
2116,Ta0.8 Te0.2,1.0
2116,Ta0.7 Te0.3,1.0
2116,Ta0.6 Te0.4,1.0
2116,Ta0.5 Te0.5,0.0
2116,Ta0.4 Te0.6,1.0
2116,Ta0.3 Te0.7,0.0
2116,Ta0.2 Te0.8,0.0
2116,Ta0.1 Te0.9,0.0
2117,Th0.1 Ta0.9,0.0
2117,Th0.2 Ta0.8,0.0
2117,Th0.3 Ta0.7,0.0
2117,Th0.4 Ta0.6,0.0
2117,Th0.5 Ta0.5,0.0
2117,Th0.6 Ta0.4,0.0
2117,Th0.7 Ta0.3,0.0
2117,Th0.8 Ta0.2,0.0
2117,Th0.9 Ta0.1,0.0
2118,Ta0.9 Ti0.1,0.0
2118,Ta0.8 Ti0.2,0.0
2118,Ta0.7 Ti0.3,0.0
2118,Ta0.6 Ti0.4,0.0
2118,Ta0.5 Ti0.5,0.0
2118,Ta0.4 Ti0.6,0.0
2118,Ta0.3 Ti0.7,0.0
2118,Ta0.2 Ti0.8,0.0
2118,Ta0.1 Ti0.9,0.0
2119,Ta0.9 Tl0.1,0.0
2119,Ta0.8 Tl0.2,0.0
2119,Ta0.7 Tl0.3,0.0
2119,Ta0.6 Tl0.4,0.0
2119,Ta0.5 Tl0.5,0.0
2119,Ta0.4 Tl0.6,0.0
2119,Ta0.3 Tl0.7,0.0
2119,Ta0.2 Tl0.8,0.0
2119,Ta0.1 Tl0.9,0.0
2120,U0.1 Ta0.9,0.0
2120,U0.2 Ta0.8,0.0
2120,U0.3 Ta0.7,0.0
2120,U0.4 Ta0.6,0.0
2120,U0.5 Ta0.5,0.0
2120,U0.6 Ta0.4,0.0
2120,U0.7 Ta0.3,0.0
2120,U0.8 Ta0.2,0.0
2120,U0.9 Ta0.1,0.0
2121,Ta0.9 W0.1,0.0
2121,Ta0.8 W0.2,0.0
2121,Ta0.7 W0.3,1.0
2121,Ta0.6 W0.4,0.0
2121,Ta0.5 W0.5,0.0
2121,Ta0.4 W0.6,0.0
2121,Ta0.3 W0.7,0.0
2121,Ta0.2 W0.8,0.0
2121,Ta0.1 W0.9,0.0
2122,Ta0.9 Xe0.1,0.0
2122,Ta0.8 Xe0.2,0.0
2122,Ta0.7 Xe0.3,0.0
2122,Ta0.6 Xe0.4,0.0
2122,Ta0.5 Xe0.5,0.0
2122,Ta0.4 Xe0.6,0.0
2122,Ta0.3 Xe0.7,0.0
2122,Ta0.2 Xe0.8,0.0
2122,Ta0.1 Xe0.9,0.0
2123,Tb0.9 Ce0.1,0.0
2123,Tb0.8 Ce0.2,0.0
2123,Tb0.7 Ce0.3,0.0
2123,Tb0.6 Ce0.4,0.0
2123,Tb0.5 Ce0.5,0.0
2123,Tb0.4 Ce0.6,0.0
2123,Tb0.3 Ce0.7,0.0
2123,Tb0.2 Ce0.8,0.0
2123,Tb0.1 Ce0.9,0.0
2124,Tb0.9 Co0.1,0.0
2124,Tb0.8 Co0.2,1.0
2124,Tb0.7 Co0.3,1.0
2124,Tb0.6 Co0.4,0.0
2124,Tb0.5 Co0.5,0.0
2124,Tb0.4 Co0.6,1.0
2124,Tb0.3 Co0.7,0.0
2124,Tb0.2 Co0.8,0.0
2124,Tb0.1 Co0.9,0.0
2125,Cs0.1 Tb0.9,0.0
2125,Cs0.2 Tb0.8,0.0
2125,Cs0.3 Tb0.7,0.0
2125,Cs0.4 Tb0.6,0.0
2125,Cs0.5 Tb0.5,0.0
2125,Cs0.6 Tb0.4,0.0
2125,Cs0.7 Tb0.3,0.0
2125,Cs0.8 Tb0.2,0.0
2125,Cs0.9 Tb0.1,0.0
2126,Tb0.9 Dy0.1,0.0
2126,Tb0.8 Dy0.2,0.0
2126,Tb0.7 Dy0.3,0.0
2126,Tb0.6 Dy0.4,0.0
2126,Tb0.5 Dy0.5,0.0
2126,Tb0.4 Dy0.6,0.0
2126,Tb0.3 Dy0.7,0.0
2126,Tb0.2 Dy0.8,0.0
2126,Tb0.1 Dy0.9,0.0
2127,Tb0.9 Eu0.1,0.0
2127,Tb0.8 Eu0.2,0.0
2127,Tb0.7 Eu0.3,0.0
2127,Tb0.6 Eu0.4,0.0
2127,Tb0.5 Eu0.5,0.0
2127,Tb0.4 Eu0.6,0.0
2127,Tb0.3 Eu0.7,0.0
2127,Tb0.2 Eu0.8,0.0
2127,Tb0.1 Eu0.9,0.0
2128,Tb0.9 Ga0.1,0.0
2128,Tb0.8 Ga0.2,0.0
2128,Tb0.7 Ga0.3,1.0
2128,Tb0.6 Ga0.4,0.0
2128,Tb0.5 Ga0.5,1.0
2128,Tb0.4 Ga0.6,0.0
2128,Tb0.3 Ga0.7,0.0
2128,Tb0.2 Ga0.8,0.0
2128,Tb0.1 Ga0.9,0.0
2129,Tb0.9 Gd0.1,0.0
2129,Tb0.8 Gd0.2,0.0
2129,Tb0.7 Gd0.3,0.0
2129,Tb0.6 Gd0.4,0.0
2129,Tb0.5 Gd0.5,0.0
2129,Tb0.4 Gd0.6,0.0
2129,Tb0.3 Gd0.7,0.0
2129,Tb0.2 Gd0.8,0.0
2129,Tb0.1 Gd0.9,0.0
2130,Tb0.9 He0.1,0.0
2130,Tb0.8 He0.2,0.0
2130,Tb0.7 He0.3,0.0
2130,Tb0.6 He0.4,0.0
2130,Tb0.5 He0.5,0.0
2130,Tb0.4 He0.6,0.0
2130,Tb0.3 He0.7,0.0
2130,Tb0.2 He0.8,0.0
2130,Tb0.1 He0.9,0.0
2131,Tb0.9 Hg0.1,0.0
2131,Tb0.8 Hg0.2,0.0
2131,Tb0.7 Hg0.3,1.0
2131,Tb0.6 Hg0.4,0.0
2131,Tb0.5 Hg0.5,1.0
2131,Tb0.4 Hg0.6,0.0
2131,Tb0.3 Hg0.7,0.0
2131,Tb0.2 Hg0.8,0.0
2131,Tb0.1 Hg0.9,0.0
2132,Tb0.9 Ho0.1,0.0
2132,Tb0.8 Ho0.2,0.0
2132,Tb0.7 Ho0.3,0.0
2132,Tb0.6 Ho0.4,0.0
2132,Tb0.5 Ho0.5,0.0
2132,Tb0.4 Ho0.6,0.0
2132,Tb0.3 Ho0.7,0.0
2132,Tb0.2 Ho0.8,0.0
2132,Tb0.1 Ho0.9,0.0
2133,Tb0.9 I0.1,0.0
2133,Tb0.8 I0.2,0.0
2133,Tb0.7 I0.3,1.0
2133,Tb0.6 I0.4,0.0
2133,Tb0.5 I0.5,0.0
2133,Tb0.4 I0.6,0.0
2133,Tb0.3 I0.7,0.0
2133,Tb0.2 I0.8,0.0
2133,Tb0.1 I0.9,0.0
2134,Tb0.9 Ir0.1,0.0
2134,Tb0.8 Ir0.2,0.0
2134,Tb0.7 Ir0.3,1.0
2134,Tb0.6 Ir0.4,0.0
2134,Tb0.5 Ir0.5,0.0
2134,Tb0.4 Ir0.6,0.0
2134,Tb0.3 Ir0.7,0.0
2134,Tb0.2 Ir0.8,0.0
2134,Tb0.1 Ir0.9,0.0
2135,Tb0.9 Lu0.1,0.0
2135,Tb0.8 Lu0.2,0.0
2135,Tb0.7 Lu0.3,0.0
2135,Tb0.6 Lu0.4,0.0
2135,Tb0.5 Lu0.5,0.0
2135,Tb0.4 Lu0.6,0.0
2135,Tb0.3 Lu0.7,0.0
2135,Tb0.2 Lu0.8,0.0
2135,Tb0.1 Lu0.9,0.0
2136,Tb0.9 Mn0.1,0.0
2136,Tb0.8 Mn0.2,0.0
2136,Tb0.7 Mn0.3,0.0
2136,Tb0.6 Mn0.4,0.0
2136,Tb0.5 Mn0.5,0.0
2136,Tb0.4 Mn0.6,0.0
2136,Tb0.3 Mn0.7,0.0
2136,Tb0.2 Mn0.8,0.0
2136,Tb0.1 Mn0.9,0.0
2137,Tb0.9 Nd0.1,0.0
2137,Tb0.8 Nd0.2,0.0
2137,Tb0.7 Nd0.3,0.0
2137,Tb0.6 Nd0.4,0.0
2137,Tb0.5 Nd0.5,0.0
2137,Tb0.4 Nd0.6,0.0
2137,Tb0.3 Nd0.7,0.0
2137,Tb0.2 Nd0.8,0.0
2137,Tb0.1 Nd0.9,0.0
2138,Tb0.9 Os0.1,0.0
2138,Tb0.8 Os0.2,0.0
2138,Tb0.7 Os0.3,0.0
2138,Tb0.6 Os0.4,0.0
2138,Tb0.5 Os0.5,0.0
2138,Tb0.4 Os0.6,0.0
2138,Tb0.3 Os0.7,0.0
2138,Tb0.2 Os0.8,0.0
2138,Tb0.1 Os0.9,0.0
2139,Tb0.9 Pa0.1,0.0
2139,Tb0.8 Pa0.2,0.0
2139,Tb0.7 Pa0.3,0.0
2139,Tb0.6 Pa0.4,0.0
2139,Tb0.5 Pa0.5,0.0
2139,Tb0.4 Pa0.6,0.0
2139,Tb0.3 Pa0.7,0.0
2139,Tb0.2 Pa0.8,0.0
2139,Tb0.1 Pa0.9,0.0
2140,Tb0.9 Pd0.1,0.0
2140,Tb0.8 Pd0.2,0.0
2140,Tb0.7 Pd0.3,1.0
2140,Tb0.6 Pd0.4,0.0
2140,Tb0.5 Pd0.5,0.0
2140,Tb0.4 Pd0.6,0.0
2140,Tb0.3 Pd0.7,0.0
2140,Tb0.2 Pd0.8,0.0
2140,Tb0.1 Pd0.9,0.0
2141,Rb0.1 Tb0.9,0.0
2141,Rb0.2 Tb0.8,0.0
2141,Rb0.3 Tb0.7,0.0
2141,Rb0.4 Tb0.6,0.0
2141,Rb0.5 Tb0.5,0.0
2141,Rb0.6 Tb0.4,0.0
2141,Rb0.7 Tb0.3,0.0
2141,Rb0.8 Tb0.2,0.0
2141,Rb0.9 Tb0.1,0.0
2142,Tb0.9 Rh0.1,0.0
2142,Tb0.8 Rh0.2,0.0
2142,Tb0.7 Rh0.3,1.0
2142,Tb0.6 Rh0.4,0.0
2142,Tb0.5 Rh0.5,1.0
2142,Tb0.4 Rh0.6,0.0
2142,Tb0.3 Rh0.7,0.0
2142,Tb0.2 Rh0.8,0.0
2142,Tb0.1 Rh0.9,0.0
2143,Tb0.9 Ru0.1,0.0
2143,Tb0.8 Ru0.2,0.0
2143,Tb0.7 Ru0.3,0.0
2143,Tb0.6 Ru0.4,0.0
2143,Tb0.5 Ru0.5,0.0
2143,Tb0.4 Ru0.6,0.0
2143,Tb0.3 Ru0.7,0.0
2143,Tb0.2 Ru0.8,0.0
2143,Tb0.1 Ru0.9,0.0
2144,Tb0.9 S0.1,0.0
2144,Tb0.8 S0.2,0.0
2144,Tb0.7 S0.3,0.0
2144,Tb0.6 S0.4,1.0
2144,Tb0.5 S0.5,1.0
2144,Tb0.4 S0.6,0.0
2144,Tb0.3 S0.7,0.0
2144,Tb0.2 S0.8,0.0
2144,Tb0.1 S0.9,0.0
2145,Tb0.9 Si0.1,0.0
2145,Tb0.8 Si0.2,0.0
2145,Tb0.7 Si0.3,0.0
2145,Tb0.6 Si0.4,0.0
2145,Tb0.5 Si0.5,1.0
2145,Tb0.4 Si0.6,1.0
2145,Tb0.3 Si0.7,0.0
2145,Tb0.2 Si0.8,0.0
2145,Tb0.1 Si0.9,0.0
2146,Tb0.9 Sn0.1,0.0
2146,Tb0.8 Sn0.2,0.0
2146,Tb0.7 Sn0.3,1.0
2146,Tb0.6 Sn0.4,0.0
2146,Tb0.5 Sn0.5,0.0
2146,Tb0.4 Sn0.6,0.0
2146,Tb0.3 Sn0.7,0.0
2146,Tb0.2 Sn0.8,0.0
2146,Tb0.1 Sn0.9,0.0
2147,Tb0.9 Ta0.1,0.0
2147,Tb0.8 Ta0.2,0.0
2147,Tb0.7 Ta0.3,0.0
2147,Tb0.6 Ta0.4,0.0
2147,Tb0.5 Ta0.5,0.0
2147,Tb0.4 Ta0.6,0.0
2147,Tb0.3 Ta0.7,0.0
2147,Tb0.2 Ta0.8,0.0
2147,Tb0.1 Ta0.9,0.0
2148,Tb0.9 Th0.1,0.0
2148,Tb0.8 Th0.2,0.0
2148,Tb0.7 Th0.3,0.0
2148,Tb0.6 Th0.4,0.0
2148,Tb0.5 Th0.5,0.0
2148,Tb0.4 Th0.6,0.0
2148,Tb0.3 Th0.7,0.0
2148,Tb0.2 Th0.8,0.0
2148,Tb0.1 Th0.9,0.0
2149,Tb0.9 Tl0.1,0.0
2149,Tb0.8 Tl0.2,0.0
2149,Tb0.7 Tl0.3,1.0
2149,Tb0.6 Tl0.4,0.0
2149,Tb0.5 Tl0.5,1.0
2149,Tb0.4 Tl0.6,1.0
2149,Tb0.3 Tl0.7,0.0
2149,Tb0.2 Tl0.8,0.0
2149,Tb0.1 Tl0.9,0.0
2150,Tb0.9 Tm0.1,0.0
2150,Tb0.8 Tm0.2,0.0
2150,Tb0.7 Tm0.3,0.0
2150,Tb0.6 Tm0.4,0.0
2150,Tb0.5 Tm0.5,0.0
2150,Tb0.4 Tm0.6,0.0
2150,Tb0.3 Tm0.7,0.0
2150,Tb0.2 Tm0.8,0.0
2150,Tb0.1 Tm0.9,0.0
2151,Tb0.9 U0.1,0.0
2151,Tb0.8 U0.2,0.0
2151,Tb0.7 U0.3,0.0
2151,Tb0.6 U0.4,0.0
2151,Tb0.5 U0.5,0.0
2151,Tb0.4 U0.6,0.0
2151,Tb0.3 U0.7,0.0
2151,Tb0.2 U0.8,0.0
2151,Tb0.1 U0.9,0.0
2152,Tb0.9 V0.1,0.0
2152,Tb0.8 V0.2,0.0
2152,Tb0.7 V0.3,0.0
2152,Tb0.6 V0.4,0.0
2152,Tb0.5 V0.5,0.0
2152,Tb0.4 V0.6,0.0
2152,Tb0.3 V0.7,0.0
2152,Tb0.2 V0.8,0.0
2152,Tb0.1 V0.9,0.0
2153,Tb0.9 Y0.1,0.0
2153,Tb0.8 Y0.2,0.0
2153,Tb0.7 Y0.3,0.0
2153,Tb0.6 Y0.4,0.0
2153,Tb0.5 Y0.5,0.0
2153,Tb0.4 Y0.6,0.0
2153,Tb0.3 Y0.7,0.0
2153,Tb0.2 Y0.8,0.0
